0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-2.2283043574999882e-06,0.0,-1.5088044443339888e-06
0.0,0.0,0.0,-2.2066591959929436e-06,-3.465052724688738e-22,-1.4936992022496209e-06
6.6612401351123085e-21,4.143198643939835e-19,-1.1473125933654929e-21,-2.1889132379110385e-06,-2.560074288022244e-22,-1.4786264838556606e-06
6.6612401351123085e-21,4.143198643939835e-19,-1.1473125933654929e-21,-2.1818272806778393e-06,5.869184678563804e-21,-1.4633525660512346e-06
6.6612401351123085e-21,4.143198643939835e-19,-1.1473125933654929e-21,-2.196328904278122e-06,1.2903122698051166e-20,-1.4474618719456655e-06
6.6612401351123085e-21,4.143198643939835e-19,-1.1473125933654929e-21,-2.248880326526925e-06,1.8450332938643888e-20,-1.4302493401407988e-06
-3.363612212531721e-20,-1.0091688572192812e-18,5.7169388638416075e-21,-2.3640717738071525e-06,2.2417583360249727e-20,-1.4105177940304524e-06
-3.363612212531721e-20,-1.0091688572192812e-18,5.7169388638416075e-21,-2.5797211565714573e-06,7.919225362543318e-20,-1.3861767565953584e-06
-3.363612212531721e-20,-1.0091688572192812e-18,5.7169388638416075e-21,-2.957901980560895e-06,7.951369609949197e-20,-1.3533606943472163e-06
-1.169890658858913e-19,-1.8361021999844562e-18,1.9695535978084095e-20,-3.612818490134062e-06,7.651571913147135e-20,-1.3041423611753754e-06
-1.169890658858913e-19,-1.8361021999844562e-18,1.9695535978084095e-20,-4.801029790960087e-06,1.0161773988265402e-19,-1.2188213679042991e-06
-1.169890658858913e-19,-1.8361021999844562e-18,1.9695535978084095e-20,-7.339930282597163e-06,9.85914384692069e-20,-1.0266350563820082e-06
-7.895113491981848e-18,-1.1458741101952538e-18,1.295730259823451e-18,-1.0597608421689664e-05,2.957282301838199e-18,-7.621285803194324e-07
-7.895113491981848e-18,-1.1458741101952538e-18,1.295730259823451e-18,-1.9552263863213958e-05,6.384134598476948e-18,1.669601882070546e-07
-7.895113491981848e-18,-1.1458741101952538e-18,1.295730259823451e-18,-2.9691494104338022e-05,9.745491888683658e-18,1.2380167498238225e-06
-7.895113491981848e-18,-1.1458741101952538e-18,1.295730259823451e-18,-4.688439388212285e-05,1.3084579510751558e-17,3.186860105281464e-06
-1.6451611023980498e-17,7.851638481151779e-19,2.644713033541653e-18,-6.575090122495797e-05,1.6143479768662054e-17,5.333478382227306e-06
-2.4299005444735797e-17,0.0009211913151275182,4.240412877654993e-18,0.000126515126308746,1.8920102601565972e-17,0.00013263668162055242
-3.215783933163308e-17,0.001833170717103762,5.818919185473739e-18,0.0003153473676082959,2.1782962344935704e-17,0.00025887749263336625
-3.8053438470143287e-17,0.002736030325060242,6.987863804465451e-18,0.0004959649605884417,2.3836754402879748e-17,0.0003847896998398989
-4.4638530676964224e-17,0.003629861336937157,8.275854975614317e-18,0.0006697554605198232,2.6039108986712127e-17,0.0005101859312648941
-5.3685354031209156e-17,0.004006577796298827,9.782889803332036e-18,0.0007079990112581703,2.916007951470279e-17,0.0005673094029930739
-6.311148669192695e-17,0.004379527091066881,1.1328701661679667e-17,0.0007423166528925761,3.245046784595719e-17,0.0006244092871653261
-1.0487471840032052e-16,0.006276795967821513,2.138652856643835e-17,0.0011354955961926606,4.9217408495787564e-17,0.0008807989976735565
-1.4628318324656453e-16,0.0081550921558086,3.12066070393966e-17,0.0015227319158187484,6.577044062121658e-17,0.0011349272007284484
-1.863802599670602e-16,0.010014605381915814,4.056469703611119e-17,0.001898593502972883,8.18922359343408e-17,0.001387734016553031
-2.25712236419731e-16,0.011855523475761957,4.959271873165156e-17,0.002262606545461289,9.761140776906077e-17,0.0016393626819592598
-2.6552945098654816e-16,0.013571855027399993,5.835347222572054e-17,0.0025873228387041105,1.1368614124036464e-16,0.00187561692520442
-3.061296371643706e-16,0.015523714743312107,6.766428104592974e-17,0.002963854687542504,1.299031966038792e-16,0.00214550913643864
-3.470087183999077e-16,0.01714373859052615,7.619911536997121e-17,0.0032470154488948586,1.4593448430464393e-16,0.002372025762850369
-3.87021360369184e-16,0.01922310149519219,8.538586731723795e-17,0.0036388542988044846,1.6143806541468184e-16,0.0026631551388645426
-4.275104824147047e-16,0.020777894901766153,9.343568014523385e-17,0.003886457727500821,1.7702004089645124e-16,0.0028845850729131844
-4.678297618170009e-16,0.022971981549742178,1.0266062392987946e-16,0.004289036361288129,1.9219759402081798e-16,0.0031959048841544812
-5.087574079253672e-16,0.024460127009710446,1.1037248392252971e-16,0.004499182323762914,2.0781352115381673e-16,0.003412381704943691
-5.517481374507423e-16,0.026728623104673565,1.2006659302773714e-16,0.0049008143157913495,2.239086679056787e-16,0.0037390008953747124
-5.974575082671815e-16,0.02811980433318296,1.281178014727091e-16,0.005064550573928559,2.4152368677434717e-16,0.003946531223020816
-6.454854531785941e-16,0.03039456487872868,1.3859952347135373e-16,0.005446261659315372,2.597329092218101e-16,0.004279568246651359
-6.966027290418286e-16,0.03163268008169504,1.468118448213283e-16,0.005548454912280796,2.7950564599216414e-16,0.004470332774357283
-7.475280928125449e-16,0.03381676931730268,1.5728137039542012e-16,0.005883854757968381,2.989516471315787e-16,0.00479661649149821
-8.040868970047303e-16,0.034824394286212944,1.6525271387931501e-16,0.005904604785170569,3.2099823427529524e-16,0.0049594355830809775
-8.608502090052561e-16,0.036795650097295775,1.7582789139544105e-16,0.006161243961841203,3.424851260697702e-16,0.005261765563543161
-9.18344687038221e-16,0.037485100522780035,1.825278251904803e-16,0.0060791382069474076,3.6468430871883157e-16,0.005383509612064357
-9.73786144565739e-16,0.03911241006742899,1.9140237276502724e-16,0.0062234559003386,3.8554199800846127e-16,0.005642696793191369
-1.0298111108951898e-15,0.03944654575633822,1.9644720575183703e-16,0.006030014669581082,4.072793617356315e-16,0.005711722364294325
-1.0859503944498608e-15,0.040661834885646474,2.0375912353434016e-16,0.0060453017180352175,4.2857434504956116e-16,0.005911600258294423
-1.138390815821918e-15,0.040613677311754165,2.070102531595851e-16,0.005736202773178313,4.486960187605708e-16,0.005920238569001351
-1.1908569263018102e-15,0.04078720909311187,2.106094421986635e-16,0.0054714716587048245,4.687085723903247e-16,0.005963219918885859
-1.2424679419031828e-15,0.040734165792125784,2.1332536230997815e-16,0.00514294258907127,4.883531610407975e-16,0.005973707058041647
-1.2947631411892254e-15,0.04117049141070093,2.1711673796192227e-16,0.004921224504089077,5.080969396314037e-16,0.006058862594157019
-1.3496428514036863e-15,0.04036245603837248,2.174133937104432e-16,0.004394685543876528,5.292287906054571e-16,0.005947683956952263
-1.4081500974012462e-15,0.04073692371180267,2.209105948697668e-16,0.004133842869961971,5.512954062022905e-16,0.00601738533866755
-1.4668329684557281e-15,0.04055767845342519,2.2250196252217666e-16,0.003732571789971404,5.735750155346278e-16,0.006004073392629502
-1.5249727252142405e-15,0.041424834589649066,2.2683841412664277e-16,0.003565578064103539,5.951306615589715e-16,0.00615168270981608
-1.582678121494081e-15,0.04084257991285587,2.2666064462249505e-16,0.0030458871237658957,6.16754490842302e-16,0.006052527558557514
-1.637434846873063e-15,0.04167622478170933,2.3009179978531706e-16,0.0028428368829280866,6.366226096788923e-16,0.006173161344421525
-1.6951826318302831e-15,0.041061959957831226,2.2922410098526524e-16,0.002289760827292378,6.583838534662872e-16,0.006040340006835773
-1.7592584446762377e-15,0.04194690365321709,2.3272952589794885e-16,0.002070825469426842,6.821114289087118e-16,0.006146164712796066
-1.817629036238205e-15,0.04138540750281762,2.3138530378610316e-16,0.001503968477614976,7.042439645279837e-16,0.005994318187164766
-1.873288977579131e-15,0.04235520618142148,2.3406524831795325e-16,0.001277333258170564,7.245658697744061e-16,0.006092569147538112
-1.9317859571565585e-15,0.04188000358784695,2.323309742964417e-16,0.0007047510985938222,7.466608964609567e-16,0.005930403500519944
-1.9906210169643502e-15,0.04296050728139526,2.3483745796994584e-16,0.0004767188570469814,7.680345501967328e-16,0.006027571124435347
-2.0523103199886885e-15,0.04259741700303284,2.3266236873192984e-16,-9.547033205422559e-05,7.912354452126361e-16,0.0058626922978293325
-2.114376116791457e-15,0.043791424675391294,2.349536943335943e-16,-0.000324254903171096,8.136794301243602e-16,0.0059593039841495275
-2.179293561977676e-15,0.04354321440276739,2.322913556337199e-16,-0.0008953878253640057,8.379942860929186e-16,0.005792264684558284
-2.2446390277124985e-15,0.044853462471123096,2.343235295653028e-16,-0.0011242390300165907,8.615187215551522e-16,0.00588890324944517
-2.3128287066072666e-15,0.04472283734808555,2.311253123710773e-16,-0.0016936170742636973,8.869602887016678e-16,0.005720315605432128
-2.381493882457147e-15,0.046151999682947066,2.3285213816335253e-16,-0.0019218102289176218,9.115723878231229e-16,0.0058176191060636115
-2.4529215092617616e-15,0.04614160230666515,2.290716052366622e-16,-0.002488701550546983,9.381262689968624e-16,0.005648154197240811
-2.5250590394190665e-15,0.04769229023186247,2.304472121123134e-16,-0.0027154751203962227,9.638986079322654e-16,0.005746815528806776
-2.599930232301671e-15,0.047804700652826895,2.2602323566577147e-16,-0.003279116818761771,9.916541862220937e-16,0.005577202681191803
-2.6755688449860486e-15,0.049479462945511456,2.269962436962641e-16,-0.0035036746593901107,1.0185892001756756e-15,0.005677968953996008
-2.7539068096655194e-15,0.04971719866753437,2.2187463399348206e-16,-0.004063275037728604,1.0475489006771164e-15,0.005508994810201847
-2.833070576499301e-15,0.05151852155817904,2.223919897917193e-16,-0.0042847887273767555,1.0756499931370709e-15,0.005612666514457877
-2.914891541239746e-15,0.051884037538394046,2.1651745100516817e-16,-0.004839529620449311,1.1058161173890203e-15,0.005445173888019727
-2.9976020194030647e-15,0.05381434471079313,2.1652456020796236e-16,-0.00505714086812929,1.1350841933110635e-15,0.005552603854633283
-3.0829217092601488e-15,0.05431003335965524,2.0984037577331737e-16,-0.005606180023414293,1.166455247521645e-15,0.005387490378448168
-3.1692087757315848e-15,0.056371685950924476,2.0928111401859522e-16,-0.005819003138279458,1.1968912027150855e-15,0.005499582544721815
-3.2580380690425918e-15,0.05699987713221015,2.0172954389685115e-16,-0.006361476636754208,1.2294664483347427e-15,0.005337799124177413
-3.3479051408077822e-15,0.05919517373278673,2.005465086992172e-16,-0.006568601044392351,1.2610626008386948e-15,0.005455507113954579
-3.4402392576680923e-15,0.05995813476359387,1.9206992787176115e-16,-0.007103625747296719,1.2948284315702746e-15,0.005298056195851309
-3.533691498573034e-15,0.062289311417236405,1.9020460513231039e-16,-0.007304118538958382,1.3275827536262089e-15,0.005422381724131497
-3.629522966601923e-15,0.06318924706798434,1.8074467366350305e-16,-0.007830794547368257,1.3625357501395955e-15,0.005270315392954888
-3.726671578071126e-15,0.06565847727177289,1.7813461493237106e-16,-0.008023703048566562,1.3964912285816245e-15,0.005402306505460347
-3.826113191066356e-15,0.06669752976620241,1.676193790835048e-16,-0.00854111616311076,1.4326747258942058e-15,0.00525672441893853
-3.926968961682057e-15,0.06930692447053846,1.6420224644523578e-16,-0.008725470508525209,1.4678248671324797e-15,0.005397473577492448
-4.030007675030025e-15,0.07048717348571178,1.5257051207605357e-16,-0.009232694677149395,1.5052304051157294e-15,0.005259520753675794
-4.1345548159376346e-15,0.07323878109431826,1.4828386781451838e-16,-0.009407510379327211,1.5415663444175767e-15,0.005410162778563495
-4.241648838888901e-15,0.07456224376061901,1.3541706113966373e-16,-0.009903610121634546,1.5803737839143645e-15,0.005281027246890627
-4.350347032968027e-15,0.0774580501305403,1.3017494476175163e-16,-0.010067890621601515,1.6180546372623281e-15,0.0054427371276175186
-4.4616816815916516e-15,0.07892668103167358,1.1597814068477212e-16,-0.010551923418974605,1.6583257268301706e-15,0.005323647456584837
-4.574729240953071e-15,0.08196860947327547,1.0969810566186588e-16,-0.010704662607535491,1.6974205227861745e-15,0.005497638042619238
-4.6902628159652006e-15,0.0835843006462678,9.41017177904014e-17,-0.011175681248959788,1.739122681401772e-15,0.005389860756751395
-4.80762052592793e-15,0.08677421192323755,8.671084446544107e-17,-0.01131586594817862,1.7796029493041417e-15,0.0055773803399471415
-4.92731713201907e-15,0.08853879285843688,6.964422254478032e-17,-0.01177292082243627,1.822717309634458e-15,0.005482217238775327
-5.0489647015915125e-15,0.09187848518778316,6.106809838095453e-17,-0.011899533217531368,1.8645696260034002e-15,0.005684547039210394
-5.172783482395597e-15,0.0937937228288589,4.246101772946442e-17,-0.012341674543208834,1.9090710031458064e-15,0.005603332430906616
-5.29869127681533e-15,0.0972849318809118,3.2625420439270796e-17,-0.012453694555869107,1.952273807043032e-15,0.005821783997851383
-5.426610027692434e-15,0.09935253062485479,1.2404549137778798e-17,-0.01287997454141442,1.998145198998942e-15,0.005755881860042544
-5.5567586130309766e-15,0.10299692952326589,1.2340965808285954e-18,-0.012976382136334626,2.0426811918060695e-15,0.005991794399687257
-5.685326883990394e-15,0.10521853122038838,-2.010543758754688e-17,-0.013385857063203712,2.0884704384817036e-15,0.005942595479786516
-5.816236150890208e-15,0.10901773054213068,-3.236258175800397e-17,-0.013465634480440246,2.132935679515028e-15,0.006197333121214857
-5.945448017548443e-15,0.1113949144960664,-5.4843139427483923e-17,-0.013857366703179589,2.1786383814334693e-15,0.006166251988362627
-6.0770967660639334e-15,0.1153504622714343,-6.820847974245133e-17,-0.013919500609737852,2.2230235726137188e-15,0.006441200999060059
-6.20693323570909e-15,0.11788474523913839,-9.184989674683691e-17,-0.014292560467656264,2.26863552154339e-15,0.00642967305946732
-6.33930332664143e-15,0.12199356631660861,-1.0637527662145057e-16,-0.014337003064278727,2.312943141780834e-15,0.006724692145679595
